nanoseconds,logic,logic,logic,logic,logic,logic,logic,logic
580000,1,1,1,1,1,1,1,1
580125,1,1,1,1,1,1,1,1
580250,1,1,1,1,1,1,1,1
580375,1,1,1,1,1,1,1,1
580500,1,1,1,1,1,1,1,1
580625,1,1,1,1,1,1,1,1
580750,1,1,1,1,1,1,1,1
580875,1,1,1,1,1,1,1,1
581000,1,1,1,1,1,1,1,1
581125,1,1,1,1,1,1,1,1
581250,1,1,1,1,1,1,1,1
581375,1,1,1,1,1,1,1,1
581500,1,1,1,1,1,1,1,1
581625,1,1,1,1,1,1,1,1
581750,1,1,1,1,1,1,1,1
581875,1,1,1,1,1,1,1,1
582000,1,1,1,1,1,1,1,1
582125,1,1,1,1,1,1,1,1
582250,1,1,1,1,1,1,1,1
582375,1,1,1,1,1,1,1,1
582500,1,1,1,1,1,1,1,1
582625,1,1,1,1,1,1,1,1
582750,1,1,1,1,1,1,1,1
582875,1,1,1,1,1,1,1,1
583000,1,1,1,1,1,1,1,1
583125,1,1,1,1,1,1,1,1
583250,1,1,1,1,1,1,1,1
583375,1,1,1,1,1,1,1,1
583500,1,1,1,1,1,1,1,1
583625,1,1,1,1,1,1,1,1
583750,1,1,1,1,1,1,1,1
583875,1,1,1,1,1,1,1,1
584000,1,1,1,1,1,1,1,1
584125,1,1,1,1,1,1,1,1
584250,1,1,1,1,1,1,1,1
584375,1,1,1,1,1,1,1,1
584500,1,1,1,1,1,1,1,1
584625,1,1,1,1,1,1,1,1
584750,1,1,1,1,1,1,1,1
584875,1,1,1,1,1,1,1,1
585000,1,1,1,1,1,1,1,1
585125,1,1,1,1,1,1,1,1
585250,1,1,1,1,1,1,1,1
585375,1,1,1,1,1,1,1,1
585500,1,1,1,1,1,1,1,1
585625,1,1,1,1,1,1,1,1
585750,1,1,1,1,1,1,1,1
585875,1,1,1,1,1,1,1,1
586000,1,1,1,1,1,1,1,1
586125,1,1,1,1,1,1,1,1
586250,1,1,1,1,1,1,1,1
586375,1,1,1,1,1,1,1,1
586500,1,1,1,1,1,1,1,1
586625,1,1,1,1,1,1,1,1
586750,1,1,1,1,1,1,1,1
586875,1,1,1,1,1,1,1,1
587000,1,1,1,1,1,1,1,1
587125,1,1,1,1,1,1,1,1
587250,1,1,1,1,1,1,1,1
587375,1,1,1,1,1,1,1,1
587500,1,1,1,1,1,1,1,1
587625,1,1,1,1,1,1,1,1
587750,1,1,1,1,1,1,1,1
587875,1,1,1,1,1,1,1,1
588000,1,1,1,1,1,1,1,1
588125,1,1,1,1,1,1,1,1
588250,1,1,1,1,1,1,1,1
588375,1,1,1,1,1,1,1,1
588500,1,1,1,1,1,1,1,1
588625,1,1,1,1,1,1,1,1
588750,1,1,1,1,1,1,1,1
588875,1,1,1,1,1,1,1,1
589000,1,1,1,1,1,1,1,1
589125,1,1,1,1,1,1,1,1
589250,1,1,1,1,1,1,1,1
589375,1,1,1,1,1,1,1,1
589500,1,1,1,1,1,1,1,1
589625,1,1,1,1,1,1,1,1
589750,1,1,1,1,1,1,1,1
589875,1,1,1,1,1,1,1,1
590000,1,1,1,1,1,1,1,1
590125,1,1,1,1,1,1,1,1
590250,1,1,1,1,1,1,1,1
590375,1,1,1,1,1,1,1,1
590500,1,1,1,1,1,1,1,1
590625,1,1,1,1,1,1,1,1
590750,1,1,1,1,1,1,1,1
590875,1,1,1,1,1,1,1,1
591000,1,1,1,1,1,1,1,1
591125,1,1,1,1,1,1,1,1
591250,1,1,1,1,1,1,1,1
591375,1,1,1,1,1,1,1,1
591500,1,1,1,1,1,1,1,1
591625,1,1,1,1,1,1,1,1
591750,1,1,1,1,1,1,1,1
591875,1,1,1,1,1,1,1,1
592000,1,1,1,1,1,1,1,1
592125,1,1,1,1,1,1,1,1
592250,1,1,1,1,1,1,1,1
592375,1,1,1,1,1,1,1,1
592500,1,1,1,1,1,1,1,1
592625,1,1,1,1,1,1,1,1
592750,1,1,1,1,1,1,1,1
592875,1,1,1,1,1,1,1,1
593000,1,1,1,1,1,1,1,1
593125,1,1,1,1,1,1,1,1
593250,1,1,1,1,1,1,1,1
593375,1,1,1,1,1,1,1,1
593500,1,1,1,1,1,1,1,1
593625,1,1,1,1,1,1,1,1
593750,1,1,1,1,1,1,1,1
593875,1,1,1,1,1,1,1,1
594000,1,1,1,1,1,1,1,1
594125,1,1,1,1,1,1,1,1
594250,1,1,1,1,1,1,1,1
594375,1,1,1,1,1,1,1,1
594500,1,1,1,1,1,1,1,1
594625,1,1,1,1,1,1,1,1
594750,1,1,1,1,1,1,1,1
594875,1,1,1,1,1,1,1,1
595000,1,1,1,1,1,1,1,1
595125,1,1,1,1,1,1,1,1
595250,1,1,1,1,1,1,1,1
595375,1,1,1,1,1,1,1,1
595500,1,1,1,1,1,1,1,1
595625,1,1,1,1,1,1,1,1
595750,1,1,1,1,1,1,1,1
595875,1,1,1,1,1,1,1,1
596000,1,1,1,1,1,1,1,1
596125,1,1,1,1,1,1,1,1
596250,1,1,1,1,1,1,1,1
596375,1,1,1,1,1,1,1,1
596500,1,1,1,1,1,1,1,1
596625,1,1,1,1,1,1,1,1
596750,1,1,1,1,1,1,1,1
596875,1,1,1,1,1,1,1,1
597000,1,1,1,1,1,1,1,1
597125,1,1,1,1,1,1,1,1
597250,1,1,1,1,1,1,1,1
597375,1,1,1,1,1,1,1,1
597500,1,1,1,1,1,1,1,1
597625,1,1,1,1,1,1,1,1
597750,1,1,1,1,1,1,1,1
597875,1,1,1,1,1,1,1,1
598000,1,1,1,1,1,1,1,1
598125,1,1,1,1,1,1,1,1
598250,1,1,1,1,1,1,1,1
598375,1,1,1,1,1,1,1,1
598500,1,1,1,1,1,1,1,1
598625,1,1,1,1,1,1,1,1
598750,1,1,1,1,1,1,1,1
598875,1,1,1,1,1,1,1,1
599000,1,1,1,1,1,1,1,1
599125,1,1,1,1,1,1,1,1
599250,1,1,1,1,1,1,1,1
599375,1,1,1,1,1,1,1,1
599500,1,1,1,1,1,1,1,1
599625,1,1,1,1,1,1,1,1
599750,1,1,1,1,1,1,1,1
599875,1,1,1,1,1,1,1,1
600000,1,1,1,1,1,1,1,1
600125,1,1,1,1,1,1,1,1
600250,1,1,1,1,1,1,1,1
600375,1,1,1,1,1,1,1,1
600500,1,1,1,1,1,1,1,1
600625,1,1,1,1,1,1,1,1
600750,1,1,1,1,1,1,1,1
600875,1,1,1,1,1,1,1,1
601000,1,1,1,1,1,1,1,1
601125,1,1,1,1,1,1,1,1
601250,1,1,1,1,1,1,1,1
601375,1,1,1,1,1,1,1,1
601500,1,1,1,1,1,1,1,1
601625,1,1,1,1,1,1,1,1
601750,1,1,1,1,1,1,1,1
601875,1,1,1,1,1,1,1,1
602000,1,1,1,1,1,1,1,1
602125,1,1,1,1,1,1,1,1
602250,1,1,1,1,1,1,1,1
602375,1,1,1,1,1,1,1,1
602500,1,1,1,1,1,1,1,1
602625,1,1,1,1,1,1,1,1
602750,1,1,1,1,1,1,1,1
602875,1,1,1,1,1,1,1,1
603000,1,1,1,1,1,1,1,1
603125,1,1,1,1,1,1,1,1
603250,1,1,1,1,1,1,1,1
603375,1,1,1,1,1,1,1,1
603500,1,1,1,1,1,1,1,1
603625,1,1,1,1,1,1,1,1
603750,1,1,1,1,1,1,1,1
603875,1,1,1,1,1,1,1,1
604000,1,1,1,1,1,1,1,1
604125,1,1,1,1,1,1,1,1
604250,1,1,1,1,1,1,1,1
604375,1,1,1,1,1,1,1,1
604500,1,1,1,1,1,1,1,1
604625,1,1,1,1,1,1,1,1
604750,1,1,1,1,1,1,1,1
604875,1,1,1,1,1,1,1,1
605000,1,1,1,1,1,1,1,1
605125,1,1,1,1,1,1,1,1
605250,1,1,1,1,1,1,1,1
605375,1,1,1,1,1,1,1,1
605500,1,1,1,1,1,1,1,1
605625,1,1,1,1,1,1,1,1
605750,1,1,1,1,1,1,1,1
605875,1,1,1,1,1,1,1,1
606000,1,1,1,1,1,1,1,1
606125,1,1,1,1,1,1,1,1
606250,1,1,1,1,1,1,1,1
606375,1,1,1,1,1,1,1,1
606500,1,1,1,1,1,1,1,1
606625,1,1,1,1,1,1,1,1
606750,1,1,1,1,1,1,1,1
606875,1,1,1,1,1,1,1,1
607000,1,1,1,1,1,1,1,1
607125,1,1,1,1,1,1,1,1
607250,1,1,1,1,1,1,1,1
607375,1,1,1,1,1,1,1,1
607500,1,1,1,1,1,1,1,1
607625,1,1,1,1,1,1,1,1
607750,1,1,1,1,1,1,1,1
607875,1,1,1,1,1,1,1,1
608000,1,1,1,1,1,1,1,1
608125,1,1,1,1,1,1,1,1
608250,1,1,1,1,1,1,1,1
608375,1,1,1,1,1,1,1,1
608500,1,1,1,1,1,1,1,1
608625,1,1,1,1,1,1,1,1
608750,1,1,1,1,1,1,1,1
608875,1,1,1,1,1,1,1,1
609000,1,1,1,1,1,1,1,1
609125,1,1,1,1,1,1,1,1
609250,1,1,1,1,1,1,1,1
609375,1,1,1,1,1,1,1,1
609500,1,1,1,1,1,1,1,1
609625,1,1,1,1,1,1,1,1
609750,1,1,1,1,1,1,1,1
609875,1,1,1,1,1,1,1,1
610000,1,1,1,1,1,1,1,1
610125,1,1,1,1,1,1,1,1
610250,1,1,1,1,1,1,1,1
610375,1,1,1,1,1,1,1,1
610500,1,1,1,1,1,1,1,1
610625,1,1,1,1,1,1,1,1
610750,1,1,1,1,1,1,1,1
610875,1,1,1,1,1,1,1,1
611000,1,1,1,1,1,1,1,1
611125,1,1,1,1,1,1,1,1
611250,1,1,1,1,1,1,1,1
611375,1,1,1,1,1,1,1,1
611500,1,1,1,1,1,1,1,1
611625,1,1,1,1,1,1,1,1
611750,1,1,1,1,1,1,1,1
611875,1,1,1,1,1,1,1,1
612000,1,1,1,1,1,1,1,1
612125,1,1,1,1,1,1,1,1
612250,1,1,1,1,1,1,1,1
612375,1,1,1,1,1,1,1,1
612500,1,1,1,1,1,1,1,1
612625,1,1,1,1,1,1,1,1
612750,1,1,1,1,1,1,1,1
612875,1,1,1,1,1,1,1,1
613000,1,1,1,1,1,1,1,1
613125,1,1,1,1,1,1,1,1
613250,1,1,1,1,1,1,1,1
613375,1,1,1,1,1,1,1,1
613500,1,1,1,1,1,1,1,1
613625,1,1,1,1,1,1,1,1
613750,1,1,1,1,1,1,1,1
613875,1,1,1,1,1,1,1,1
614000,1,1,1,1,1,1,1,1
614125,1,1,1,1,1,1,1,1
614250,1,1,1,1,1,1,1,1
614375,1,1,1,1,1,1,1,1
614500,1,1,1,1,1,1,1,1
614625,1,1,1,1,1,1,1,1
614750,1,1,1,1,1,1,1,1
614875,1,1,1,1,1,1,1,1
615000,1,1,1,1,1,1,1,1
615125,1,1,1,1,1,1,1,1
615250,1,1,1,1,1,1,1,1
615375,1,1,1,1,1,1,1,1
615500,1,1,1,1,1,1,1,1
615625,1,1,1,1,1,1,1,1
615750,1,1,1,1,1,1,1,1
615875,1,1,1,1,1,1,1,1
616000,1,1,1,1,1,1,1,1
616125,1,1,1,1,1,1,1,1
616250,1,1,1,1,1,1,1,1
616375,1,1,1,1,1,1,1,1
616500,1,1,1,1,1,1,1,1
616625,1,1,1,1,1,1,1,1
616750,1,1,1,1,1,1,1,1
616875,1,1,1,1,1,1,1,1
617000,1,1,1,1,1,1,1,1
617125,1,1,1,1,1,1,1,1
617250,1,1,1,1,1,1,1,1
617375,1,1,1,1,1,1,1,1
617500,1,1,1,1,1,1,1,1
617625,1,1,1,1,1,1,1,1
617750,1,1,1,1,1,1,1,1
617875,1,1,1,1,1,1,1,1
618000,1,1,1,1,1,1,1,1
618125,1,1,1,1,1,1,1,1
618250,1,1,1,1,1,1,1,1
618375,1,1,1,1,1,1,1,1
618500,1,1,1,1,1,1,1,1
618625,1,1,1,1,1,1,1,1
618750,1,1,1,1,1,1,1,1
618875,1,1,1,1,1,1,1,1
619000,1,1,1,1,1,1,1,1
619125,1,1,1,1,1,1,1,1
619250,1,1,1,1,1,1,1,1
619375,1,1,1,1,1,1,1,1
619500,1,1,1,1,1,1,1,1
619625,1,1,1,1,1,1,1,1
619750,1,1,1,1,1,1,1,1
619875,1,1,1,1,1,1,1,1
620000,1,1,1,1,1,1,1,1
620125,1,1,1,1,1,1,1,1
620250,1,1,1,1,1,1,1,1
620375,1,1,1,1,1,1,1,1
620500,1,1,1,1,1,1,1,1
620625,1,1,1,1,1,1,1,1
620750,1,1,1,1,1,1,1,1
620875,1,1,1,1,1,1,1,1
621000,1,1,1,1,1,1,1,1
621125,1,1,1,1,1,1,1,1
621250,1,1,1,1,1,1,1,1
621375,1,1,1,1,1,1,1,1
621500,1,1,1,1,1,1,1,1
621625,1,1,1,1,1,1,1,1
621750,1,1,1,1,1,1,1,1
621875,1,1,1,1,1,1,1,1
622000,1,1,1,1,1,1,1,1
622125,1,1,1,1,1,1,1,1
622250,1,1,1,1,1,1,1,1
622375,1,1,1,1,1,1,1,1
622500,1,1,1,1,1,1,1,1
622625,1,1,1,1,1,1,1,1
622750,1,1,1,1,1,1,1,1
622875,1,1,1,1,1,1,1,1
623000,1,1,1,1,1,1,1,1
623125,1,1,1,1,1,1,1,1
623250,1,1,1,1,1,1,1,1
623375,1,1,1,1,1,1,1,1
623500,1,1,1,1,1,1,1,1
623625,1,1,1,1,1,1,1,1
623750,1,1,1,1,1,1,1,1
623875,1,1,1,1,1,1,1,1
624000,1,1,1,1,1,1,1,1
624125,1,1,1,1,1,1,1,1
624250,1,1,1,1,1,1,1,1
624375,1,1,1,1,1,1,1,1
624500,1,1,1,1,1,1,1,1
624625,1,1,1,1,1,1,1,1
624750,0,1,1,1,1,1,1,1
624875,0,1,1,1,1,1,1,1
625000,0,1,1,1,1,1,1,1
625125,0,1,1,1,1,1,1,1
625250,0,1,1,1,1,1,1,1
625375,0,1,1,1,1,1,1,1
625500,0,1,1,1,1,1,1,1
625625,0,1,1,1,1,1,1,1
625750,0,1,1,1,1,1,1,1
625875,0,1,1,1,1,1,1,1
626000,0,1,1,1,1,1,1,1
626125,0,1,1,1,1,1,1,1
626250,0,1,1,1,1,1,1,1
626375,0,1,1,1,1,1,1,1
626500,0,1,1,1,1,1,1,1
626625,0,1,1,1,1,1,1,1
626750,0,1,1,1,1,1,1,1
626875,0,1,1,1,1,1,1,1
627000,0,1,1,1,1,1,1,1
627125,0,1,1,1,1,1,1,1
627250,0,1,1,1,1,1,1,1
627375,0,1,1,1,1,1,1,1
627500,0,1,1,1,1,1,1,1
627625,0,1,1,1,1,1,1,1
627750,0,1,1,1,1,1,1,1
627875,0,1,1,1,1,1,1,1
628000,0,1,1,1,1,1,1,1
628125,0,1,1,1,1,1,1,1
628250,0,1,1,1,1,1,1,1
628375,0,1,1,1,1,1,1,1
628500,0,1,1,1,1,1,1,1
628625,0,1,1,1,1,1,1,1
628750,0,1,1,1,1,1,1,1
628875,0,1,1,1,1,1,1,1
629000,0,1,1,1,1,1,1,1
629125,0,1,1,1,1,1,1,1
629250,0,1,1,1,1,1,1,1
629375,0,1,1,1,1,1,1,1
629500,0,1,1,1,1,1,1,1
629625,0,1,1,1,1,1,1,1
629750,0,1,1,1,1,1,1,1
629875,0,1,1,1,1,1,1,1
630000,0,1,1,1,1,1,1,1
630125,0,1,1,1,1,1,1,1
630250,0,1,1,1,1,1,1,1
630375,0,1,1,1,1,1,1,1
630500,0,1,1,1,1,1,1,1
630625,0,1,1,1,1,1,1,1
630750,0,1,1,1,1,1,1,1
630875,0,1,1,1,1,1,1,1
631000,0,1,1,1,1,1,1,1
631125,0,1,1,1,1,1,1,1
631250,0,1,1,1,1,1,1,1
631375,0,1,1,1,1,1,1,1
631500,0,1,1,1,1,1,1,1
631625,0,1,1,1,1,1,1,1
631750,0,1,1,1,1,1,1,1
631875,0,1,1,1,1,1,1,1
632000,0,1,1,1,1,1,1,1
632125,0,1,1,1,1,1,1,1
632250,0,1,1,1,1,1,1,1
632375,0,1,1,1,1,1,1,1
632500,0,1,1,1,1,1,1,1
632625,0,1,1,1,1,1,1,1
632750,0,1,1,1,1,1,1,1
632875,0,1,1,1,1,1,1,1
633000,0,1,1,1,1,1,1,1
633125,0,1,1,1,1,1,1,1
633250,0,1,1,1,1,1,1,1
633375,0,1,1,1,1,1,1,1
633500,0,1,1,1,1,1,1,1
633625,0,1,1,1,1,1,1,1
633750,0,1,1,1,1,1,1,1
633875,0,1,1,1,1,1,1,1
634000,0,1,1,1,1,1,1,1
634125,0,1,1,1,1,1,1,1
634250,0,1,1,1,1,1,1,1
634375,0,1,1,1,1,1,1,1
634500,0,1,1,1,1,1,1,1
634625,0,1,1,1,1,1,1,1
634750,0,1,1,1,1,1,1,1
634875,0,1,1,1,1,1,1,1
635000,0,1,1,1,1,1,1,1
635125,0,1,1,1,1,1,1,1
635250,0,1,1,1,1,1,1,1
635375,0,1,1,1,1,1,1,1
635500,0,1,1,1,1,1,1,1
635625,0,1,1,1,1,1,1,1
635750,0,1,1,1,1,1,1,1
635875,0,1,1,1,1,1,1,1
636000,0,1,1,1,1,1,1,1
636125,0,1,1,1,1,1,1,1
636250,0,1,1,1,1,1,1,1
636375,0,1,1,1,1,1,1,1
636500,0,1,1,1,1,1,1,1
636625,0,1,1,1,1,1,1,1
636750,0,1,1,1,1,1,1,1
636875,0,1,1,1,1,1,1,1
637000,0,1,1,1,1,1,1,1
637125,0,1,1,1,1,1,1,1
637250,0,1,1,1,1,1,1,1
637375,0,1,1,1,1,1,1,1
637500,0,1,1,1,1,1,1,1
637625,0,1,1,1,1,1,1,1
637750,0,1,1,1,1,1,1,1
637875,0,1,1,1,1,1,1,1
638000,0,1,1,1,1,1,1,1
638125,0,1,1,1,1,1,1,1
638250,0,1,1,1,1,1,1,1
638375,0,1,1,1,1,1,1,1
638500,0,1,1,1,1,1,1,1
638625,0,1,1,1,1,1,1,1
638750,0,1,1,1,1,1,1,1
638875,0,1,1,1,1,1,1,1
639000,0,1,1,1,1,1,1,1
639125,0,1,1,1,1,1,1,1
639250,0,1,1,1,1,1,1,1
639375,0,1,1,1,1,1,1,1
639500,0,1,1,1,1,1,1,1
639625,0,1,1,1,1,1,1,1
639750,0,1,1,1,1,1,1,1
639875,0,1,1,1,1,1,1,1
640000,0,1,1,1,1,1,1,1
640125,0,1,1,1,1,1,1,1
640250,0,1,1,1,1,1,1,1
640375,0,1,1,1,1,1,1,1
640500,0,1,1,1,1,1,1,1
640625,0,1,1,1,1,1,1,1
640750,0,1,1,1,1,1,1,1
640875,0,1,1,1,1,1,1,1
641000,0,1,1,1,1,1,1,1
641125,0,1,1,1,1,1,1,1
641250,0,1,1,1,1,1,1,1
641375,0,1,1,1,1,1,1,1
641500,0,1,1,1,1,1,1,1
641625,0,1,1,1,1,1,1,1
641750,0,1,1,1,1,1,1,1
641875,0,1,1,1,1,1,1,1
642000,0,1,1,1,1,1,1,1
642125,0,1,1,1,1,1,1,1
642250,0,1,1,1,1,1,1,1
642375,0,1,1,1,1,1,1,1
642500,0,1,1,1,1,1,1,1
642625,0,1,1,1,1,1,1,1
642750,0,1,1,1,1,1,1,1
642875,0,1,1,1,1,1,1,1
643000,0,1,1,1,1,1,1,1
643125,0,1,1,1,1,1,1,1
643250,0,1,1,1,1,1,1,1
643375,0,1,1,1,1,1,1,1
643500,0,1,1,1,1,1,1,1
643625,0,1,1,1,1,1,1,1
643750,0,1,1,1,1,1,1,1
643875,0,1,1,1,1,1,1,1
644000,0,1,1,1,1,1,1,1
644125,0,1,1,1,1,1,1,1
644250,0,1,1,1,1,1,1,1
644375,0,1,1,1,1,1,1,1
644500,0,1,1,1,1,1,1,1
644625,0,1,1,1,1,1,1,1
644750,0,1,1,1,1,1,1,1
644875,0,1,1,1,1,1,1,1
645000,0,1,1,1,1,1,1,1
645125,0,1,1,1,1,1,1,1
645250,0,1,1,1,1,1,1,1
645375,0,1,1,1,1,1,1,1
645500,0,1,1,1,1,1,1,1
645625,0,1,1,1,1,1,1,1
645750,0,1,1,1,1,1,1,1
645875,0,1,1,1,1,1,1,1
646000,0,1,1,1,1,1,1,1
646125,0,1,1,1,1,1,1,1
646250,0,1,1,1,1,1,1,1
646375,0,1,1,1,1,1,1,1
646500,0,1,1,1,1,1,1,1
646625,0,1,1,1,1,1,1,1
646750,0,1,1,1,1,1,1,1
646875,0,1,1,1,1,1,1,1
647000,0,1,1,1,1,1,1,1
647125,0,1,1,1,1,1,1,1
647250,0,1,1,1,1,1,1,1
647375,0,1,1,1,1,1,1,1
647500,0,1,1,1,1,1,1,1
647625,0,1,1,1,1,1,1,1
647750,0,1,1,1,1,1,1,1
647875,0,1,1,1,1,1,1,1
648000,0,1,1,1,1,1,1,1
648125,0,1,1,1,1,1,1,1
648250,0,1,1,1,1,1,1,1
648375,0,1,1,1,1,1,1,1
648500,0,1,1,1,1,1,1,1
648625,0,1,1,1,1,1,1,1
648750,0,1,1,1,1,1,1,1
648875,0,1,1,1,1,1,1,1
649000,0,1,1,1,1,1,1,1
649125,0,1,1,1,1,1,1,1
649250,0,1,1,1,1,1,1,1
649375,0,1,1,1,1,1,1,1
649500,0,1,1,1,1,1,1,1
649625,0,1,1,1,1,1,1,1
649750,0,1,1,1,1,1,1,1
649875,0,1,1,1,1,1,1,1
650000,0,1,1,1,1,1,1,1
650125,0,1,1,1,1,1,1,1
650250,0,1,1,1,1,1,1,1
650375,0,1,1,1,1,1,1,1
650500,0,1,1,1,1,1,1,1
650625,0,1,1,1,1,1,1,1
650750,0,1,1,1,1,1,1,1
650875,0,1,1,1,1,1,1,1
651000,0,1,1,1,1,1,1,1
651125,0,1,1,1,1,1,1,1
651250,0,1,1,1,1,1,1,1
651375,0,1,1,1,1,1,1,1
651500,0,1,1,1,1,1,1,1
651625,0,1,1,1,1,1,1,1
651750,0,1,1,1,1,1,1,1
651875,0,1,1,1,1,1,1,1
652000,0,1,1,1,1,1,1,1
652125,0,1,1,1,1,1,1,1
652250,0,1,1,1,1,1,1,1
652375,0,1,1,1,1,1,1,1
652500,0,1,1,1,1,1,1,1
652625,0,1,1,1,1,1,1,1
652750,0,1,1,1,1,1,1,1
652875,0,1,1,1,1,1,1,1
653000,0,1,1,1,1,1,1,1
653125,0,1,1,1,1,1,1,1
653250,0,1,1,1,1,1,1,1
653375,0,1,1,1,1,1,1,1
653500,0,1,1,1,1,1,1,1
653625,0,1,1,1,1,1,1,1
653750,0,1,1,1,1,1,1,1
653875,0,1,1,1,1,1,1,1
654000,0,1,1,1,1,1,1,1
654125,0,1,1,1,1,1,1,1
654250,0,1,1,1,1,1,1,1
654375,0,1,1,1,1,1,1,1
654500,0,1,1,1,1,1,1,1
654625,0,1,1,1,1,1,1,1
654750,0,1,1,1,1,1,1,1
654875,0,1,1,1,1,1,1,1
655000,0,1,1,1,1,1,1,1
655125,0,1,1,1,1,1,1,1
655250,0,1,1,1,1,1,1,1
655375,0,1,1,1,1,1,1,1
655500,0,1,1,1,1,1,1,1
655625,0,1,1,1,1,1,1,1
655750,0,1,1,1,1,1,1,1
655875,0,1,1,1,1,1,1,1
656000,0,1,1,1,1,1,1,1
656125,0,1,1,1,1,1,1,1
656250,0,1,1,1,1,1,1,1
656375,0,1,1,1,1,1,1,1
656500,0,1,1,1,1,1,1,1
656625,0,1,1,1,1,1,1,1
656750,0,1,1,1,1,1,1,1
656875,0,1,1,1,1,1,1,1
657000,0,1,1,1,1,1,1,1
657125,0,1,1,1,1,1,1,1
657250,0,1,1,1,1,1,1,1
657375,0,1,1,1,1,1,1,1
657500,0,1,1,1,1,1,1,1
657625,0,1,1,1,1,1,1,1
657750,0,1,1,1,1,1,1,1
657875,0,1,1,1,1,1,1,1
658000,0,1,1,1,1,1,1,1
658125,0,1,1,1,1,1,1,1
658250,0,1,1,1,1,1,1,1
658375,0,1,1,1,1,1,1,1
658500,0,1,1,1,1,1,1,1
658625,0,1,1,1,1,1,1,1
658750,0,1,1,1,1,1,1,1
658875,0,1,1,1,1,1,1,1
659000,0,1,1,1,1,1,1,1
659125,0,1,1,1,1,1,1,1
659250,0,1,1,1,1,1,1,1
659375,0,1,1,1,1,1,1,1
659500,0,1,1,1,1,1,1,1
659625,0,1,1,1,1,1,1,1
659750,0,1,1,1,1,1,1,1
659875,0,1,1,1,1,1,1,1
660000,0,1,1,1,1,1,1,1
660125,0,1,1,1,1,1,1,1
660250,0,1,1,1,1,1,1,1
660375,0,1,1,1,1,1,1,1
660500,0,1,1,1,1,1,1,1
660625,0,1,1,1,1,1,1,1
660750,0,1,1,1,1,1,1,1
660875,0,1,1,1,1,1,1,1
661000,0,1,1,1,1,1,1,1
661125,0,1,1,1,1,1,1,1
661250,0,1,1,1,1,1,1,1
661375,0,1,1,1,1,1,1,1
661500,0,1,1,1,1,1,1,1
661625,0,1,1,1,1,1,1,1
661750,0,1,1,1,1,1,1,1
661875,0,1,1,1,1,1,1,1
662000,0,1,1,1,1,1,1,1
662125,0,1,1,1,1,1,1,1
662250,0,1,1,1,1,1,1,1
662375,0,1,1,1,1,1,1,1
662500,0,1,1,1,1,1,1,1
662625,0,1,1,1,1,1,1,1
662750,0,1,1,1,1,1,1,1
662875,0,1,1,1,1,1,1,1
663000,0,1,1,1,1,1,1,1
663125,0,1,1,1,1,1,1,1
663250,0,1,1,1,1,1,1,1
663375,0,1,1,1,1,1,1,1
663500,0,1,1,1,1,1,1,1
663625,0,1,1,1,1,1,1,1
663750,0,1,1,1,1,1,1,1
663875,0,1,1,1,1,1,1,1
664000,0,1,1,1,1,1,1,1
664125,0,1,1,1,1,1,1,1
664250,0,1,1,1,1,1,1,1
664375,0,1,1,1,1,1,1,1
664500,0,1,1,1,1,1,1,1
664625,0,1,1,1,1,1,1,1
664750,0,1,1,1,1,1,1,1
664875,0,1,1,1,1,1,1,1
665000,0,1,1,1,1,1,1,1
665125,0,1,1,1,1,1,1,1
665250,0,1,1,1,1,1,1,1
665375,0,1,1,1,1,1,1,1
665500,0,1,1,1,1,1,1,1
665625,0,1,1,1,1,1,1,1
665750,0,1,1,1,1,1,1,1
665875,0,1,1,1,1,1,1,1
666000,0,1,1,1,1,1,1,1
666125,0,1,1,1,1,1,1,1
666250,0,1,1,1,1,1,1,1
666375,0,1,1,1,1,1,1,1
666500,0,1,1,1,1,1,1,1
666625,0,1,1,1,1,1,1,1
666750,0,1,1,1,1,1,1,1
666875,0,1,1,1,1,1,1,1
667000,0,1,1,1,1,1,1,1
667125,0,1,1,1,1,1,1,1
667250,0,1,1,1,1,1,1,1
667375,0,1,1,1,1,1,1,1
667500,0,1,1,1,1,1,1,1
667625,0,1,1,1,1,1,1,1
667750,0,1,1,1,1,1,1,1
667875,0,1,1,1,1,1,1,1
668000,0,1,1,1,1,1,1,1
668125,0,1,1,1,1,1,1,1
668250,0,1,1,1,1,1,1,1
668375,0,1,1,1,1,1,1,1
668500,0,1,1,1,1,1,1,1
668625,0,1,1,1,1,1,1,1
668750,0,1,1,1,1,1,1,1
668875,0,1,1,1,1,1,1,1
669000,0,1,1,1,1,1,1,1
669125,0,1,1,1,1,1,1,1
669250,0,1,1,1,1,1,1,1
669375,0,1,1,1,1,1,1,1
669500,0,1,1,1,1,1,1,1
669625,0,1,1,1,1,1,1,1
669750,0,1,1,1,1,1,1,1
669875,0,1,1,1,1,1,1,1
670000,0,1,1,1,1,1,1,1
670125,0,1,1,1,1,1,1,1
670250,0,1,1,1,1,1,1,1
670375,0,1,1,1,1,1,1,1
670500,0,1,1,1,1,1,1,1
670625,0,1,1,1,1,1,1,1
670750,0,1,1,1,1,1,1,1
670875,0,1,1,1,1,1,1,1
671000,0,1,1,1,1,1,1,1
671125,0,1,1,1,1,1,1,1
671250,0,1,1,1,1,1,1,1
671375,0,1,1,1,1,1,1,1
671500,0,1,1,1,1,1,1,1
671625,0,1,1,1,1,1,1,1
671750,0,1,1,1,1,1,1,1
